number of features selected (first lasso),number of features selected (second lasso),number of features selected (both lasso),SBE Treatment Coefficient,SBE Treatment StdErr,OLS Treatment Coefficient,OLS Treatment StdErr,Hausman Test Statistic,Hausman Test p-value,Residual Test Statistic,Residual Test p-value,Rsquared
2,10,10,1670.7142543061136,641.132017755129,1670.714254306488,641.1320177552653,8.022913003277845e-13,0.49999964266454666,,,
