Feature,number of features selected,Coefficient,StdErr,R2
const,454,-11035.960451802226,4975.401424846552,0.35506023607608694
treat,454,2347.3938623826925,818.7297153898749,0.35506023607608694
0,454,77.6728066102723,54.25345288925238,0.35506023607608694
1,454,219.00391530841102,265.15272962371586,0.35506023607608694
2,454,0.2508014976667635,0.108274870238667,0.35506023607608694
3,454,-0.11664483961804553,0.16953538997885154,0.35506023607608694
4,454,2971.674047219167,1521.3963374941359,0.35506023607608694
5,454,-2772.1121720239003,1253.8923826073433,0.35506023607608694
6,454,-26.29070506825565,1409.1848017023856,0.35506023607608694
7,454,-2535.7167474968905,1918.995341130666,0.35506023607608694
8,454,-188.35268905591033,1157.6198456522009,0.35506023607608694
9,454,1167.3275057417152,1264.7244833556733,0.35506023607608694
10,454,4066.568973417088,2746.010688429493,0.35506023607608694
11,454,1225.400383301022,5578.879830309427,0.35506023607608694
12,454,23.342617903971007,3173.370014808354,0.35506023607608694
13,454,-5612.003066872104,10258.589678519136,0.35506023607608694
14,454,-18065.394598689058,8063.331871934025,0.35506023607608694
15,454,2054.8611630620276,5875.111568170268,0.35506023607608694
16,454,-2258.8908804342536,3471.8499672266353,0.35506023607608694
17,454,-8088.8812273753265,5228.192672345719,0.35506023607608694
18,454,-3152.7328871038294,7630.127310244515,0.35506023607608694
19,454,2609.301124646184,1537.8501467470496,0.35506023607608694
20,454,-124.10186379910739,134.50772611109187,0.35506023607608694
21,454,-776.5698310256098,428.7365667897852,0.35506023607608694
22,454,15.35089237580809,13.739486561227663,0.35506023607608694
23,454,-25.54958451723293,32.70762509242819,0.35506023607608694
24,454,-199.98116103768885,2072.2263140582695,0.35506023607608694
25,454,-433.1343120565379,1683.4008416651889,0.35506023607608694
26,454,920.9255618927467,620.0054860435926,0.35506023607608694
27,454,2664.682495192978,2184.414605717005,0.35506023607608694
28,454,1441.5543005327065,1875.3620140631572,0.35506023607608694
29,454,519.0095756446475,811.127870170078,0.35506023607608694
30,454,1043.8384323930702,2117.2007710277308,0.35506023607608694
31,454,30.00167891733071,69.59887745102968,0.35506023607608694
32,454,-38.76032092465199,75.07414758991227,0.35506023607608694
33,454,7458.728856786253,4487.60705293214,0.35506023607608694
34,454,879.7984072897376,4103.8132473025225,0.35506023607608694
35,454,1485.5724378880122,1631.238286814451,0.35506023607608694
36,454,-572.5386475515011,4751.791990699967,0.35506023607608694
37,454,-3475.390524447743,3836.2944868103164,0.35506023607608694
38,454,-1947.4136520332654,2696.404633705196,0.35506023607608694
39,454,0.00970043975876693,0.058301304927742846,0.35506023607608694
40,454,-0.017412053840099303,0.08073131819517076,0.35506023607608694
42,454,-67.81019811957292,168.63436837604996,0.35506023607608694
43,454,-87.05818296820595,684.850164957224,0.35506023607608694
44,454,234.69837001119777,1508.1736035022707,0.35506023607608694
45,454,-48.547248928275415,464.4759880203388,0.35506023607608694
46,454,-87.97514806607631,119.6157352271552,0.35506023607608694
47,454,0.04666769216506396,0.04437101475909317,0.35506023607608694
48,454,97.67162618580457,341.41715888863257,0.35506023607608694
50,454,-1469.1475633575158,2874.6634679307626,0.35506023607608694
51,454,-1951.5459163279625,3098.0328638389697,0.35506023607608694
52,454,56.36371781579244,299.6368955590041,0.35506023607608694
53,454,64.26807171472976,207.9738872434819,0.35506023607608694
54,454,-18066.35007860187,8063.647922860621,0.35506023607608694
55,454,-4676.143239102006,7063.286791207896,0.35506023607608694
56,454,-2326.7259231221306,3498.2949547984867,0.35506023607608694
57,454,-15072.51463189129,7835.83248206215,0.35506023607608694
58,454,319.19489642353926,11517.588865408434,0.35506023607608694
59,454,13353.52819993901,6139.602452393788,0.35506023607608694
60,454,2054.6584438312925,5875.112838296683,0.35506023607608694
61,454,-2322.775127164043,3496.972344490001,0.35506023607608694
62,454,5048.56605773779,6479.095553911899,0.35506023607608694
63,454,10562.766149284902,9978.507416592072,0.35506023607608694
64,454,-18731.356876634927,12784.946288483514,0.35506023607608694
65,454,-2257.9763712036943,3471.7988269075263,0.35506023607608694
66,454,691.9306378678858,3094.1746507341336,0.35506023607608694
67,454,-550.8803702975435,4230.293443292203,0.35506023607608694
68,454,-2541.658763041833,2767.0905077235248,0.35506023607608694
69,454,-8089.742237221453,5228.38256527251,0.35506023607608694
70,454,-1915.6847784293911,6004.27227704726,0.35506023607608694
71,454,2622.0044691596167,1548.129221375791,0.35506023607608694
72,454,-3152.9839818854343,7630.618851145307,0.35506023607608694
73,454,13345.298233438536,12020.611806851444,0.35506023607608694
74,454,2610.7684075628094,1538.6867184395066,0.35506023607608694
75,454,1.2237696184912756,0.8504954618943413,0.35506023607608694
76,454,1.7815518856728156,3.8756665377698742,0.35506023607608694
77,454,-0.01551202504790111,0.01498470651830861,0.35506023607608694
78,454,0.021948547966299293,0.018228973248198693,0.35506023607608694
79,454,14.556785786548772,89.37271821684223,0.35506023607608694
80,454,14.409623906230422,59.37043914748916,0.35506023607608694
81,454,-9.571906346308658,43.61904438919211,0.35506023607608694
82,454,-44.03520787224252,49.22847744730331,0.35506023607608694
83,454,-5.064754436823906,29.8922044795635,0.35506023607608694
84,454,10.162330914797634,24.447925720962733,0.35506023607608694
85,454,26.767096227728164,20.49651544404994,0.35506023607608694
86,454,-0.008519641724190742,0.05342889725490365,0.35506023607608694
87,454,0.16617478833756766,0.10754847750309401,0.35506023607608694
88,454,257.3332624109247,313.067601179154,0.35506023607608694
89,454,268.574672010781,262.00365889214186,0.35506023607608694
90,454,-79.90945851866043,174.386217199572,0.35506023607608694
91,454,-69.99067202704211,201.50473732621555,0.35506023607608694
92,454,50.173630762317735,85.45789812160297,0.35506023607608694
93,454,-100.4825588223717,128.04068635304017,0.35506023607608694
94,454,-7.800202735005182e-06,1.901194344461751e-05,0.35506023607608694
95,454,7.961732004630697e-07,2.3401845339447725e-05,0.35506023607608694
97,454,-0.7279852245895346,0.922532328512922,0.35506023607608694
98,454,0.4973729478877158,0.6726146802709106,0.35506023607608694
99,454,-12.778123864950455,13.959928248449568,0.35506023607608694
100,454,-0.11026416715710569,0.26325235005589526,0.35506023607608694
101,454,0.0011604693711163795,0.1515631908358111,0.35506023607608694
102,454,-2.9121020591605848e-05,6.18732295615911e-05,0.35506023607608694
103,454,0.14021501418073354,0.20250002935552788,0.35506023607608694
105,454,-1.2945460870529188,1.4490063745198025,0.35506023607608694
106,454,22.464329872946053,32.46063209419432,0.35506023607608694
107,454,-0.3260837505454092,0.22644508021845727,0.35506023607608694
108,454,-0.4132090386545497,0.30289125769610775,0.35506023607608694
109,454,-203.84266709966988,2073.1536632760335,0.35506023607608694
110,454,-242.69669176300008,2269.0262340096556,0.35506023607608694
111,454,-462.51652884263393,769.7070555497695,0.35506023607608694
112,454,-855.8221803337672,2218.4352143361807,0.35506023607608694
