number of features selected (first lasso),number of features selected (second lasso),number of features selected (both lasso),SBE Treatment Coefficient,SBE Treatment StdErr,OLS Treatment Coefficient,OLS Treatment StdErr,Hausman Test Statistic,Hausman Test p-value,Residual Test Statistic,Residual Test p-value,Rsquared
107,268,268,2608.6107371299117,830.1579807155098,2690.7494464212273,825.03259712959,0.7952823958876805,0.1862538045929183,,,
