Feature,number of features selected,Coefficient,StdErr,R2
pctOfficDrugUnit,91,0.23528292838220666,0.42511637227314847,0.9948872508524773
pctPoverty,91,0.3668443771179575,0.5512692817937378,0.9948872508524773
pctPubAsst,91,-0.9724815999680052,0.6864323049734422,0.9948872508524773
pctRetire,91,-0.10590344373452543,0.47015659632235196,0.9948872508524773
pctSameCounty-5,91,-0.08666003391511556,0.2507094784599707,0.9948872508524773
pctSameHouse-5,91,-0.021208236250126244,0.3110913764171003,0.9948872508524773
pctSameState-5,91,-0.1626903531513315,0.38035548084931126,0.9948872508524773
pctSmallHousUnits,91,0.003940486834080215,0.2014079852759585,0.9948872508524773
pctSpeakOnlyEng,91,0.19403820771864044,0.37439746864103984,0.9948872508524773
pctUrban,91,0.10529929692585405,0.06163661127974317,0.9948872508524773
pctUsePubTrans,91,0.3396702720084317,0.4012636227644182,0.9948872508524773
pctVacant6up,91,-0.09804613017459651,0.11379918030161587,0.9948872508524773
pctVacantBoarded,91,0.7113606803241774,0.4759439834525968,0.9948872508524773
pctWdiv,91,-0.5026423100643775,0.3075794555353982,0.9948872508524773
pctWfarm,91,-1.9026477930198133,2.6042066202477554,0.9948872508524773
pctWhite,91,-0.3774713069187774,0.26240491212952877,0.9948872508524773
pctWorkMom-18,91,0.10323814582791924,0.4961225079643659,0.9948872508524773
pctWorkMom-6,91,-0.08019388644165426,0.34715184720417847,0.9948872508524773
pctWwage,91,-0.11961193164017736,0.5348066907697138,0.9948872508524773
perCapInc,91,0.0003392303984186655,0.0019750252466870714,0.9948872508524773
persEmergShelt,91,-0.01263849574287651,0.009477421562613256,0.9948872508524773
persHomeless,91,0.013902701932834743,0.02172441086671724,0.9948872508524773
persPoverty,91,3.409476826757036e-05,0.00039237761221993427,0.9948872508524773
persUrban,91,-0.0004235749801456369,0.0002600765902247166,0.9948872508524773
popDensity,91,-0.000327184695783027,0.0006729247242473815,0.9948872508524773
rapes,91,-0.08037853921042257,0.05240421331814768,0.9948872508524773
rapesPerPop,91,1.0755322110468977,0.04698617785232444,0.9948872508524773
rentLowQ,91,0.1937392046479154,3.006129642798291,0.9948872508524773
rentMed,91,-0.052539833013459165,0.06002547179862815,0.9948872508524773
rentQrange,91,0.1876575248640684,3.006850347392936,0.9948872508524773
rentUpperQ,91,-0.17381133332171217,3.000059263796946,0.9948872508524773
robbbPerPop,91,1.040713097768534,0.012270871833510513,0.9948872508524773
robberies,91,-0.008696801800074927,0.0063336744524924845,0.9948872508524773
whitePerCap,91,-0.0002652138013495217,0.0016412526761584514,0.9948872508524773
