Feature,number of features selected,Coefficient,StdErr,R2
const,13,2182.0521938619504,391.69431966992767,0.055644595802621044
treat,13,1691.3913190813807,638.6723552169188,0.055644595802621044
age,13,58.061692056875536,47.89227440679903,0.055644595802621044
educ,13,511.32409570771745,269.7267796698349,0.055644595802621044
re74,13,0.08200876121753181,0.07736788139188389,0.055644595802621044
re75,13,0.05156172190878069,0.13543432961123458,0.055644595802621044
black_0.0,13,2176.2744821365036,608.5179033838623,0.055644595802621044
black_1.0,13,5.777711725377578,623.9399659616114,0.055644595802621044
hisp_0.0,13,1020.858462009651,730.9858302625405,0.055644595802621044
hisp_1.0,13,1161.1937318522373,859.8263203173143,0.055644595802621044
married_0.0,13,114.57283003890231,877.9648611506148,0.055644595802621044
nodegr_0.0,13,1137.9139019117215,569.9843866855006,0.055644595802621044
nodegr_1.0,13,1044.138291950139,468.8990047076812,0.055644595802621044
