,number of features selected,Coefficient,StdErr,R2,MSE
255,2303,0.0015479791310616566,0.0033909007651744534,0.22057649126697887,0.04584850864574831
256,2303,0.007930995647601788,0.007649247834210718,0.22057649126697887,0.04584850864574831
257,2303,-0.014220047953825306,0.012085450085611252,0.22057649126697887,0.04584850864574831
258,2303,0.0046387659638027325,0.0069475260510086755,0.22057649126697887,0.04584850864574831
259,2303,0.003447324771818177,0.006990796381148074,0.22057649126697887,0.04584850864574831
260,2303,0.0031577404506471047,0.007051471601163943,0.22057649126697887,0.04584850864574831
261,2303,0.000458273723658052,0.0023976594145473117,0.22057649126697887,0.04584850864574831
262,2303,-0.0010285954623118392,0.002125018467566714,0.22057649126697887,0.04584850864574831
263,2303,-0.00044617293736924656,0.0023613722795761158,0.22057649126697887,0.04584850864574831
264,2303,-0.0013178509015445026,0.0027277636129782756,0.22057649126697887,0.04584850864574831
265,2303,0.005762106256175284,0.004620036471139847,0.22057649126697887,0.04584850864574831
266,2303,0.0034876139315188886,0.002494279607003078,0.22057649126697887,0.04584850864574831
267,2303,0.00052927576396737,0.0049132275385059395,0.22057649126697887,0.04584850864574831
268,2303,0.001563535377751688,0.0020871607723635215,0.22057649126697887,0.04584850864574831
269,2303,-0.0004591554496900113,0.0031065202770698725,0.22057649126697887,0.04584850864574831
270,2303,-0.005020094991305002,0.003380412743516641,0.22057649126697887,0.04584850864574831
271,2303,0.004136804208681385,0.002789402421955904,0.22057649126697887,0.04584850864574831
272,2303,-0.003169086741002768,0.0061374905945877686,0.22057649126697887,0.04584850864574831
273,2303,0.0011757984216234283,0.010115635793792698,0.22057649126697887,0.04584850864574831
274,2303,0.014083357697923578,0.011577370361720275,0.22057649126697887,0.04584850864574831
275,2303,-0.024380478637536125,0.009732917436935072,0.22057649126697887,0.04584850864574831
276,2303,0.001259337676309265,0.003929312221860715,0.22057649126697887,0.04584850864574831
277,2303,-0.0025916831755976133,0.003888054187801557,0.22057649126697887,0.04584850864574831
278,2303,-0.006919705471299551,0.008051991068055733,0.22057649126697887,0.04584850864574831
279,2303,0.005426879727424127,0.008359397921334229,0.22057649126697887,0.04584850864574831
280,2303,0.008621631749897921,0.008978584390913607,0.22057649126697887,0.04584850864574831
281,2303,-0.016591885250744013,0.005851024846092714,0.22057649126697887,0.04584850864574831
282,2303,0.003789717822122902,0.0034762946075350878,0.22057649126697887,0.04584850864574831
283,2303,0.005143308491754908,0.009811047240484304,0.22057649126697887,0.04584850864574831
284,2303,-0.004075033009917649,0.0043208809861690085,0.22057649126697887,0.04584850864574831
285,2303,0.0002931652901501828,0.0031564191758072157,0.22057649126697887,0.04584850864574831
286,2303,-0.0012132604099073375,0.0010145255038935723,0.22057649126697887,0.04584850864574831
287,2303,0.005250435722467324,0.004065273551538236,0.22057649126697887,0.04584850864574831
288,2303,0.001156862555975039,0.0015417035557312104,0.22057649126697887,0.04584850864574831
289,2303,-0.008879023360389569,0.009988455447451932,0.22057649126697887,0.04584850864574831
290,2303,-0.0005870687139602201,0.0011118700913157395,0.22057649126697887,0.04584850864574831
291,2303,-0.0007164182783707528,0.0012325554065234395,0.22057649126697887,0.04584850864574831
292,2303,0.003603462332765468,0.0015008445343852909,0.22057649126697887,0.04584850864574831
293,2303,0.0023525449562024035,0.0018133833293160991,0.22057649126697887,0.04584850864574831
294,2303,-0.0008143213922237067,0.0010275579934612231,0.22057649126697887,0.04584850864574831
295,2303,-0.010414986798168742,0.00891062136094856,0.22057649126697887,0.04584850864574831
296,2303,0.00698293349828226,0.012061363113844077,0.22057649126697887,0.04584850864574831
297,2303,0.00110532528145156,0.007594838924898675,0.22057649126697887,0.04584850864574831
298,2303,0.0003042399790121173,0.0037086817654795284,0.22057649126697887,0.04584850864574831
299,2303,-0.001611904206249128,0.007499298943031646,0.22057649126697887,0.04584850864574831
300,2303,0.004862932471631337,0.00459149188898496,0.22057649126697887,0.04584850864574831
301,2303,-0.007038925909323877,0.006111344054988405,0.22057649126697887,0.04584850864574831
302,2303,0.0023260920283771605,0.0016418209014709977,0.22057649126697887,0.04584850864574831
303,2303,-0.000560917971533028,0.001823197851466132,0.22057649126697887,0.04584850864574831
304,2303,0.00013773743363118665,0.0012507053745678645,0.22057649126697887,0.04584850864574831
305,2303,-0.0028791280471612375,0.004164681515414536,0.22057649126697887,0.04584850864574831
306,2303,-0.0040047992696791,0.0038610116153596124,0.22057649126697887,0.04584850864574831
307,2303,0.011950077550701259,0.004799667998367651,0.22057649126697887,0.04584850864574831
308,2303,0.0014225731053490358,0.002071419091460018,0.22057649126697887,0.04584850864574831
