number of features selected (first lasso),number of features selected (second lasso),number of features selected (both lasso),SBE Treatment Coefficient,SBE Treatment StdErr,OLS Treatment Coefficient,OLS Treatment StdErr,Hausman Test Statistic,Hausman Test p-value,Residual Test Statistic,Residual Test p-value,Rsquared
1424,765,1424,3.902024111778149e-05,6.228122723533155e-05,4.294477508257839e-05,6.262716154820772e-05,0.35644369440952245,0.27524399061776395,0.01233395349593816,1.0,
